,coordinates,date,hashtags,language,source,text,user
101,,Wed Feb 13 03:31:04 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Howard Schultz rips the Green New Deal: “I don't understand how you're going to give a job for everybody...give fre… https://t.co/mtrKNZkWAp,RealSaavedra
102,,Mon Feb 11 21:03:02 +0000 2019,[],en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Medicare for All will ensure that every American has access to health care from the day they are born. No one shoul… https://t.co/eI1WR5yldh,KamalaHarris
103,,Wed Feb 13 17:35:19 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AliceOllstein @libbycwatson @NationalNurses How the hell can they say this on the one hand and also say that Medic… https://t.co/xWRp6BvVj1,wspieler
104,,Wed Feb 13 17:35:16 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TheLastWord @Lawrence like utah voters,, what utah voted for,,utah legislators &amp; governor herbert took away /.thei… https://t.co/iKPVGtwbfd",DennlolDENNIS
105,,Wed Feb 13 17:35:12 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @theseantcollins: Medicare for all! No, fuck off. Green New Deal! No, fuck off. Abolish ICE! No, fuck off. Free Palestine! No, fuck off.…",SharkHand
106,,Wed Feb 13 17:35:00 +0000 2019,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",The United States is the only major country not to guarantee health care as a right — we can change that with… https://t.co/GWjY7Bw8hT,OurRevolution
107,,Wed Feb 13 17:34:58 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Voter Support For 'Medicare For All' Drops by 50 Percent https://t.co/y2tuDcdvoO,davidharsanyi
108,,Wed Feb 13 17:34:55 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @libbycwatson: 1) lol 2) if they say insane shit like this about something as tepid as expanding medicare by 15 years, perhaps have a re…",JacobyNV
109,,Wed Feb 13 17:34:54 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",National Debt Tops $22 Trillion Amid Dems’ Push for ‘Medicare for All’ via @freebeacon https://t.co/RfSDRZPgNU,bentonlee1
110,,Wed Feb 13 17:34:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @philosophrob: Over the past two years Bernie promoted:

• College for all
• Medicare for all
• The fight for $15
• Taxing Wall Street
•…",Kleptonesiac
111,,Wed Feb 13 17:34:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @philosophrob: Over the past two years Bernie promoted:

• College for all
• Medicare for all
• The fight for $15
• Taxing Wall Street
•…",daenku32
112,,Wed Feb 13 17:34:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Chris_1791: Voter Support Of ‘Medicare For All’ Drops By Nearly 50 Percent https://t.co/EzZ9Ar1oAd via @FDRLST https://t.co/yNyLTehF2y,HarraJoey
113,,Wed Feb 13 17:34:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KamalaHarris: From focusing on the LIFT Act, a real tax cut for the middle-class, to Medicare for All, we’re fighting on behalf of all…",Maier12345
114,,Wed Feb 13 17:34:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BernieSanders: We cannot continue a dysfunctional healthcare system which costs us about twice as much per capita as any other major co…,BackgammoQueen4
115,,Wed Feb 13 17:34:41 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BDSmovement: “More &amp; more people are supporting Palestinian rights as part of a broad progressive agenda.” 

They’re the same “people w…",pgphippen
116,,Wed Feb 13 17:34:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NYHammond For the record, we had a constituent who took the Rand report as gospel. We went through his numbers and… https://t.co/aw4m2kkCVl",PhilSteck
117,,Wed Feb 13 17:34:39 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PatTheBerner: No. These trash donor approved/written alternatives are designed to undermine Medicare For All. These plans are all comin…,nowwerevolt
118,,Wed Feb 13 17:34:38 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BDSmovement: “More &amp; more people are supporting Palestinian rights as part of a broad progressive agenda.” 

They’re the same “people w…",AnsariHanain
119,,Wed Feb 13 17:34:35 +0000 2019,[],en,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",via @FDRLST: Voter Support Of ‘Medicare For All’ Drops By Nearly 50 Percent https://t.co/uS5QO4mfbj https://t.co/nMaf8SnQmt,commonpatriot
120,,Wed Feb 13 17:34:34 +0000 2019,[],en,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Voter Support Of ‘Medicare For All’ Drops By Nearly 50 Percent https://t.co/EzZ9Ar1oAd via @FDRLST https://t.co/yNyLTehF2y,Chris_1791
121,,Wed Feb 13 17:34:33 +0000 2019,[],en,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",The Federalist: Voter Support Of ‘Medicare For All’ Drops By Nearly 50 Percent https://t.co/QeERgPPvZf,statesperson
122,,Wed Feb 13 17:34:29 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KamalaHarris: From focusing on the LIFT Act, a real tax cut for the middle-class, to Medicare for All, we’re fighting on behalf of all…",kazkaz119
123,,Wed Feb 13 17:34:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KamalaHarris: From focusing on the LIFT Act, a real tax cut for the middle-class, to Medicare for All, we’re fighting on behalf of all…",JazzTheCurator
124,,Wed Feb 13 17:34:21 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BDSmovement: “More &amp; more people are supporting Palestinian rights as part of a broad progressive agenda.” 

They’re the same “people w…",abe1d
125,,Mon Feb 04 17:58:23 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ANOTHER huge caravan—this time over 12,000 migrants—will reach the US border this week.

President Trump is sending… https://t.co/otNp5ezH9V",Jim_Jordan
126,,Sun Feb 03 15:45:02 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Senior intel briefers are breaking their silence to warn that Trump is endangering U.S. security with what they say… https://t.co/mFjeIZQ24n,kylegriffin1
127,,Sun Feb 03 14:39:46 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Many missed monthly bills. Many had to choose between facing eviction or paying for chemo therapy. But he *doesn't*… https://t.co/iSF0KSxdVV,TeamPelosi
128,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @maggieNYT: NEWS: Building on ABC report about inaugural subpoena, federal prosecutors have now asked for a wide range of documents from…",iosfangirl
129,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump https://t.co/4l7VZT8us8
What a lazy no good for nothing",FranP20
130,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @funder: BREAKING: Federal prosecutors have subpoenaed the Trump inaugural committee for documents related to their donors and their fun…,blumalisa1
131,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@madwest45 @realDonaldTrump Hundreds of calls and meeting? With whom? Why aren’t they on the schedule? Trump BSing… https://t.co/U7XsiwbcyP,lynnebrownkc
132,,Tue Feb 05 01:59:13 +0000 2019,"[{'text': 'AdamSchiff', 'indices': [25, 36]}, {'text': 'Trump', 'indices': [46, 52]}, {'text': 'Schiff', 'indices': [88, 95]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mog7546: CHECKMATE 

#AdamSchiff BLOWS UP #Trump's Plan To HIDE THE MUELLER REPORT

#Schiff (D-CA) who is THREATENING TO SUBPOENA the s…",LazyCircles
133,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Airvooocht: @realDonaldTrump Number of presidents who’ve had more than one chief of staff in their first two years: 4. 

Number of pres…",dbearandmurphy
134,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LancelotLinkSpy: @RepCunningham Trump is dismantling our goverment!

Every 🐍 appointment has been someone who is opposed to the gov. ag…",magnetdoctor122
135,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DrDenaGrayson: The Feds now have NUMEROUS cooperating witnesses — including Trump’s personal attorney (Cohen), @Trump Org CFO Weisselbe…",jasinHD
136,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NPR: New: President Trump's inaugural committee has received a subpoena from Justice Department investigators, NPR's @relucasz reports.…",SapphyBlue
137,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JuddLegum: There is no crisis at the border

But Trump is planning to declare an emergency to build a $25B wall

Meanwhile, the Trump a…",Mindpollution3
138,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Need2Impeach: We're coming to Springfield, Mass. on 2/12 with @TomSteyer.

RSVP here: https://t.co/dKf4LZEsDf

https://t.co/VdOurX0vn7",DrinkallMason
139,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OfficeOfMike: BREAKING: Not only will Dems not negotiate and give President Trump funding for the border wall, they’ve now introduced l…",CuisineCandy
140,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @eugenegu: @realDonaldTrump Bernhardt also went to war against endangered salmon species in California’s San Joaquin Delta. Trump is nom…,ClauserLotus
141,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ishte_wa_toto: Remember the Monarch Butterfly Center that would be demolished for Trump's frickin wall?!? He didn't get the wall, but y…",mooebon
142,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RepAdamSchiff: Cabinet officials are confirmed with the advice and consent of the Senate because they are constitutional figures who mu…,LakeGirl530
143,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AnnCoulter Maybe not, indigenous  people probably wouldn't vote for trump, I know if I was American I sure the hell wouldn't.",NatWednesday
144,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DavidDMiller5: @misterdish69 @RealBiddle @ITrust45 @KnucklDraginSam @jimbo_always @TrumpBillGates @RandallKraft @TheUnwantedBin @PhilPr…,jeffreycook1965
145,,Tue Feb 05 01:59:13 +0000 2019,"[{'text': 'inners', 'indices': [119, 126]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who said you have to give Trump a chance to save face? He dug his own hole... just cover his ass up with his own dirt. #inners,JDLuckenbach
146,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ClaraJeffery: Does Trump just never read all the stories where fellow power brokers and world leaders are just this dismissive of him?…,radma2013
147,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Brasilmagic: 'He's unbriefable': Naval War College professor warns Trump is incapable of learning anything

New word: unbriefable!  htt…",banita_s
148,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rogertansey: @newtgingrich I used to work for Churchill’s grandson of the same name.  I can assure you without hesitation, Trump is no…",Debbie05499869
149,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @newtgingrich: For the never trumpers, anti-American leftists and trivialists who assume President Trump is in deep trouble you might lo…",butchi_n
150,,Tue Feb 05 01:59:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheRickWilson: Churchill was also a brilliant polymath, scholar, and thinker with a profound understanding of history, diplomacy, and t…",Gragrl
151,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @WhiteHouse: First look: the special guests joining First Lady Melania Trump at President @realDonaldTrump's second State of the Union A…,KathySamira
152,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@funder @ShimonPro I imagine that the fact that the House judiciary Committee is sending Jr's &amp; Jared's testimony t… https://t.co/vUfLcLMxuh,BillVonderschm1
153,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mitchellvii: So Senate Democrats have proposed a bill to block President Trump from using DOD funds to build the wall in a national eme…,pilsungpam
154,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @funder: BREAKING: Federal prosecutors have subpoenaed the Trump inaugural committee for documents related to their donors and their fun…,nitakay65
155,,Tue Feb 05 01:59:12 +0000 2019,"[{'text': 'SOTU', 'indices': [131, 136]}]",en,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",RT @mcspocky: I don't have this perfected yet (I'm learning how to do these) but I wanted to share it as a preview of what tRump's #SOTU wi…,ghostdansing
156,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BettyBowers: Remember: Evangelicals dictate Trump policy.

So the same people saying gays/lesbians can’t adopt “because a child needs a…",NamrataSinghMcG
157,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chavezglen1755 @EnigmaNetxx @rini6 @KimberleAllen TRump's Fast and Furious,keriRN
158,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @hullboydan: Trump Inaugural Committee Ordered to Hand Over Documents to Federal Investigators - The New York Times LOCK HIM UP!🔒🔒🔒🔒🔒🔒🔒🔒…,robertnunezjr1
159,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@The_Trump_Train Free speech is allowing people to have their own opinions without trying to control them,ReginaT01716957
160,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @krassenstein: BREAKING: A new Monmouth University poll shows that a staggering 43% of REPUBLICANS want Trump to face a challenger in th…,dhockey14
161,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@JustinTrudeau @cafreeland I think they are doing a great job. We don't hear lie after lie like Trump. Support them… https://t.co/QKi50Pa7OS,RogerHu89015773
