,coordinates,date,hashtags,language,source,text,user
0,,2/8/2019 21:29,"[{'text': 'VeADIR', 'indices': [98, 105]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","How to sell 300 grams of .9999 fine pure gold for ETH, in less than a minute using @Veritaseuminc #VeADIR. See to buy, sell or redeem your own pure digital gold https://t.co/T113dFPrzk https://t.co/obThu98lEb",ReggieMiddleton
1,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JokSZN: Selling two nvidia codes for 1/10 of the price to buy it normally! Dm me for more information (first come, first serve) https:/…",JokSZN
2,,2/8/2019 21:28,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Issue 2 of Film Stories magazine has now sold out!

You can still buy digital copies here:
https://t.co/8zRVLl7XYW https://t.co/UD1ADvqvTt",simonbrew
3,,2/8/2019 21:28,"[{'text': 'TreatYoGirl', 'indices': [93, 105]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tyrakmrzmn_: 10th February 2019, you’ll be able to purchase this bundle! It’s called the #TreatYoGirl bundle. Calling all gents, bestfr…",memmeyyyy
4,,2/8/2019 21:28,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Date with Fawad Khan on 16th Feb, 2019. Hurry buy your tickets now https://t.co/s3I2XLlgIi or call 202-596-2784. https://t.co/pXgHXddYxo",IntenseDMV
5,,2/8/2019 21:28,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @janunew99: Buy old Gmail Accounts

https://t.co/9KtBeW8tAM",Arom92
6,,2/8/2019 21:28,"[{'text': '2KPoolParty', 'indices': [44, 56]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SenorLeak: Did you buy your ticket yet? #2KPoolParty https://t.co/P17ZlFF7xN https://t.co/ssfX8r9vpn,iHateJulian
7,,2/8/2019 21:33,[],en,"<a href=""https://autopo.st"" rel=""nofollow"">autopost top_radio_</a>",Enjoy with the best music all over the world. Now playing Lean On by Major Lazer &amp; DJ Snake Feat. MØ on https://t.co/5PdIMIxbiU,Top_Radio_
8,,2/8/2019 21:33,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jointhescrum: We are super exited to announce the launch of ""STARTUP NEWS"" section on   the Startup Button platform. Enjoy reading the…",startupbutton_
9,,2/8/2019 21:33,"[{'text': 'Colorado', 'indices': [26, 35]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @VisitCOS: Enjoy these #Colorado winter experiences perfect for couples💏.  https://t.co/tADwUghg34,ourfamlifestyle
10,,2/8/2019 21:33,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MeetNewYoutube https://t.co/THCn9najk8 I post a variety of videos on my channel including vlogs, hauls, reactions, covers, lifestyle videos and more!

Subscribe if you enjoy my content x

I’m only 15 subs away from my goal of 800!",MellySchultz
11,,2/8/2019 21:33,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ArianaGrande: My 1st single, ""Put Your Hearts Up"" is officially on iTunes. You can buy it here: http://t.co/3JXKCPiP Enjoy, everyone! R…",oreoag
12,,2/8/2019 21:32,"[{'text': 'meetmeatmonellis', 'indices': [119, 136]}, {'text': 'monellis', 'indices': [137, 146]}, {'text': 'moscowmule', 'indices': [147, 158]}, {'text': 'mules', 'indices': [159, 165]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Is it that time yet? The time that you can start to enjoy the weekend and $5 mules? We think so! See you at Monelli’s. #meetmeatmonellis #monellis #moscowmule #mules https://t.co/hamRjReDiI,MonellisIGSB
13,,2/8/2019 21:26,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VEIKK_USA: Retweet this tweet,then you will have opportunity to win the VEIKK new product A15(you can find the pictures in my tweet pag…",SophiaSsdsr
14,,2/8/2019 21:26,"[{'text': 'Design', 'indices': [0, 7]}, {'text': 'designthinking', 'indices': [60, 75]}, {'text': 'healthcare', 'indices': [144, 155]}, {'text': 'innovation', 'indices': [156, 167]}, {'text': 'Podcast', 'indices': [202, 210]}]",en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#Design succeeds where you have the right audience buy into #designthinking just enough to allow you the opportunity to go through the process. #healthcare #innovation @paolokorre | Design Thinking 101 #Podcast https://t.co/xnW0g689X1 https://t.co/CZnmdFs6R1,dawanstanford
15,,2/8/2019 21:26,"[{'text': 'TeamVtas', 'indices': [20, 29]}, {'text': 'DataManagement', 'indices': [153, 168]}, {'text': 'think2019', 'indices': [194, 204]}]",en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RT This month, join #TeamVtas @IBM Think Booth 105 for details on the data opportunity before your business, including insights on the future of IT from #DataManagement experts @VeritasTechLLC. #think2019 https://t.co/iLVyojtesU",Mr_WilliamMoore
16,,2/8/2019 21:25,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SIGN UP NOW! Exclusive round table discussion with SRFC GM @ToddDunivant next week @ our new offices. This is a complimentary event....  really cool opportunity... don't miss it out! https://t.co/YwWqjRmQrX,wagonerwithano
17,,2/8/2019 21:25,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ClubGofundme: WE INVITE TO OUR FIRST MEGA SEMINAR ON 6TH MARCH, 2019 @ Prestige Hotel, 48 Lokko Road, Osu

Come and experience a total…",EricGh18
18,,2/8/2019 21:25,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @cpm_magazine: Last opportunity to give your views on varieties &amp; drilling dates for a chance to receive one of 5 Amazon Echo's - fill i…,tomallenstevens
19,,2/8/2019 19:30,"[{'text': 'KingdomHearts', 'indices': [32, 46]}, {'text': 'KingdomHearts', 'indices': [69, 83]}, {'text': 'PlayStation', 'indices': [131, 143]}]",en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Today through February 11, grab #KingdomHearts HD 1.5 +2.5 ReMIX and #KingdomHearts HD 2.8 Final Chapter Prologue on sale from the #PlayStation Store!

https://t.co/plLIuC0GFM
https://t.co/6lwSZz5kRm https://t.co/0saXnEfF6G",KINGDOMHEARTS
20,,2/8/2019 21:29,[],en,"<a href=""http://fishingrodsreelsandgear.com"" rel=""nofollow"">Fishing Rods Reels And Gear</a>",ON SALE! Navis Marine Sailing Gloves for Men Women Rowing Boating Fishing Kayaking All Water Sports Special Palm Perfect UV Protection Short Finger - https://t.co/Ds05Jugt5a,FishingRRandG
21,,2/8/2019 21:29,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Valentine's Day is just days away! All of our natural retail items are on sale 14% off!
Give the gift of relaxation!
Heart &amp; Soul",HeartSMassage
22,,2/8/2019 21:29,"[{'text': 'fresh', 'indices': [179, 185]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This February our Bosc pears and butternut squash are on sale! These produce selections are certified organic and can be used in a number of delicious and nutritious meals.
.
.
.
#fresh… https://t.co/fb1nxGRNlM",RainbowAcresCa
23,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Scrubings: In honor of our 30% off GFUEL sale (use code Scrub at check out!) we're giving away a free tub and shaker! 

To enter:
▶️ Fo…",K0nd36
24,,2/8/2019 21:29,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AKC REGISTERED Pug puppies for sale. | Hazelton, ND https://t.co/Xro0HBXS4Z",wolfscomet
25,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @the_prodigy: Tickets for The Prodigy's US Tour in May 2019, are on sale now - https://t.co/P46rzaP23X https://t.co/68NUAzRPwa",de_buchi
26,,2/8/2019 21:29,"[{'text': 'FamilyGuy', 'indices': [36, 46]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FamilyGuyonFOX: TFW you realize #FamilyGuy is on sale now at @VuduFans. https://t.co/uGSWPWwx1C https://t.co/0LszeJBh0Y,JohnnyQ2497
27,,2/8/2019 21:29,"[{'text': 'AEW', 'indices': [17, 21]}, {'text': 'DoubleOrNothing', 'indices': [22, 38]}, {'text': 'HANGMANvsBASTARD', 'indices': [53, 70]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AEWrestling: #AEW #DoubleOrNothing Sat, May 25th #HANGMANvsBASTARD
@theadampage vs @BASTARDPAC 
Pre Sale Code sign up - https://t.co/NT…",The_WWE_Fan5
28,,2/8/2019 21:29,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://t.co/U2KjsRDv5M [WinGameStore] Konami Sale | Castlevania: Lords of Shadow - Mirror of Fate HD ($2.99/80%) | Metal Gear Solid V: Definitive Experience ($20.09/33%) | Pro Evolution Soccer 2019 - David Beckham Edition ($34.99/50%) | Super Bomberman R ($19.99/50%) | Zone of…,Mr_Priv_Ac
29,,2/8/2019 21:29,"[{'text': 'KingdomHearts', 'indices': [51, 65]}, {'text': 'KingdomHearts', 'indices': [88, 102]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KINGDOMHEARTS: Today through February 11, grab #KingdomHearts HD 1.5 +2.5 ReMIX and #KingdomHearts HD 2.8 Final Chapter Prologue on sal…",CrimsMint
30,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Royceda59: AUSTRALIA &amp; NEW ZEALAND! I’ll be joining Eminem’s RAPTURE 2019 stadium tour this February &amp; March. Final, limited tickets ar…",Phil3rd
31,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","There is still time to take advantage of our Valentine's Sale! Buy any item at our AECP Store &amp; get a 2nd for free! From totes to mugs &amp; more, there is lots to choose from. Best yet, your purchase will go toward eliminating preventable blindness in Armenia https://t.co/2VTf6AUuEZ https://t.co/XexTwghOXy",ArmenianEyeCare
32,,2/8/2019 21:29,"[{'text': 'PropertyLion', 'indices': [4, 17]}, {'text': 'PriceDrop', 'indices': [24, 34]}]",en,"<a href=""http://www.twitter.com/UKPropertyLion"" rel=""nofollow"">PropertyLion</a>","*** #PropertyLion 9.09% #PriceDrop ***

Address: Holyoake Avenue, Blackpool, FY2
Status: Reduced today
Initial Price: £110000
Price: £110000 to £100000, Down 9.09%
Timestamp: 08-02-2019 21:29:25

PostCode: FY2 

https://t.co/DZMGVqsOT5",UkPropertyLion
33,,2/8/2019 21:29,"[{'text': 'homesforsale', 'indices': [68, 81]}]",en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Give your life a fresh boost with a home upgrade. Is this the one?  #homesforsale  [For sale] https://t.co/wNyqlB9tVO,MariaStrongC21
34,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","40' Double Door One Tripper on Sale!High Cube and Standard - (Atlanta, GA) 40' Double Door One Tripper on Sale at $4,300 each!
40' Double Door High Cube One Tripper on Sale at $4,500 - Beige - each!
You may also send us a meesage on our website below;
https://t.co/wDy4zNgUzx https://t.co/qNqk1JuirR",containerandch1
35,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LorettoAcademy: Come join us for an afternoon of family fun and dancing! Tickets now on sale at the Elementary school!! $10 each (child…,dzpereztuba
36,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @astroneergame: Having fun in Astroneer? Want some friends to keep you company in space? Well we are on sale on Steam, Xbox &amp; Humble rig…",hanzzer1
37,,2/8/2019 21:29,"[{'text': 'screenshotsaturday', 'indices': [84, 103]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @spacewavesoft: hey my game is on sale you should buy it https://t.co/TDP9yAqFkE #screenshotsaturday https://t.co/QPOvBSCvRh,CoderSuperStar
38,,2/8/2019 21:29,"[{'text': 'realestate', 'indices': [112, 123]}]",en,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","7.5 acres across from new Love's Truck Stop. Lake Village, AR.  https://t.co/q1yYJ5LLzI https://t.co/vB2ufG0FXp #realestate",fishnure
39,,2/8/2019 21:29,"[{'text': 'MacysCanada', 'indices': [82, 94]}, {'text': 'coupons', 'indices': [95, 103]}, {'text': 'discount', 'indices': [104, 113]}, {'text': 'sale', 'indices': [114, 119]}, {'text': 'deals', 'indices': [120, 126]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Macy's Canada ♥ Up to 40% Off Patricia Nash Handbags and Wallets – select styles.
#MacysCanada #coupons #discount #sale #deals
3000+ NEW COUPONS

Get now  
https://t.co/Pqjn8ULZbz https://t.co/LgzgyBkiwP",code_coupon_com
40,,2/8/2019 21:29,[],en,"<a href=""https://fineartamerica.com"" rel=""nofollow"">Fine Art America</a>","New artwork for sale! - ""A Slice of Caldera"" - https://t.co/wUG54QV9Rb @fineartamerica https://t.co/Ra9vBeWdHP",JeffPPhoto
41,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @motorcomh: ON SALE NOW
OKILLY DOKILLY  with Bear Ghost - April 19th
At Motorco Music Hall - Durham

Use promo code EARLYOKILLY to get a…",grizzlyphantom
42,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @__Weezus: English bulldog puppies 4 sale          Akc papers and vaccines ready to go https://t.co/UJuyUrSHxo,royalemmmm
43,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CodyHill_14: Got a 3 band 1/2 carrot diamond ring for sale❗️❗️❗️ DM me for price, willing to negotiate and will meet 

PS: Even if you…",aye_its_Shyanne
44,,2/8/2019 21:29,[],en,"<a href=""http://fishingrodsreelsandgear.com"" rel=""nofollow"">Fishing Rods Reels And Gear</a>","ON SALE! Fly Fishing Trout Flies - Copper John Red Nymph with Bead Head - One Dozen Wet Flies - 4 Size Assortment 12,14,16,18 (3 of Each Size) - https://t.co/wjRC1mc47T",FishingRRandG
45,,2/8/2019 21:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BeyondWland: A limited amount of Beyond Wonderland FRIDAY Single-Day passes are ON SALE NOW starting at $99 plus fees (layaway options…,insomniacevents
46,,2/8/2019 21:28,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Don’t miss our early bird ticket sale that ends on March 31st. Tickets are $100! Join us for our third annual Fight the Stigma Casino Night on May 4th at the Crowne Plaza Hotel in… https://t.co/pPoUITxKK3,MHAofGeorgia
47,,2/8/2019 21:28,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @E3: Only 4 days until E3 2019 Gamer Badges go on sale at https://t.co/upcqHeX3V7. How will you E3? https://t.co/tqfqJ48HLM,ellie_karim
48,,2/8/2019 21:28,[],en,"<a href=""https://fineartamerica.com"" rel=""nofollow"">Fine Art America</a>","New artwork for sale! - ""You Are Everything To Me Rose"" - https://t.co/yNvZwEl32l @fineartamerica https://t.co/wo5pTfeZl1",DiannFisherFL
49,,2/8/2019 21:28,"[{'text': 'GFF19', 'indices': [87, 93]}, {'text': 'movies', 'indices': [94, 101]}, {'text': 'glasgow', 'indices': [102, 110]}]",en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","@glasgowfilmfest Tickets Now On Sale for Glasgow Film Festival https://t.co/kQAtia06HN
#GFF19 #movies #glasgow https://t.co/kprsA0v8Gi",glasgowswestend
50,,2/8/2019 21:28,"[{'text': 'SaveHakeem', 'indices': [59, 70]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thepfa: To amplify our fundraising efforts for Hakeem, #SaveHakeem t-shirts are now available for sale with all proceeds covering legal…",mcreal15
51,,2/8/2019 21:28,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FullStackFest: 🎟 Super Early birds tickets on sale for Full Stack Fest 2019!

Come join the ultimate conference retreat in the sunny to…",Sonics4Seattle
52,,2/8/2019 21:28,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Gas Engine Auction in Eagle Grove Wednesday!

Auction includes many small gas engines as well as wood and general shop equipment. See sale bill at end of pictures for more info.

Favor...all items belonged to... https://t.co/XqqEqXx0Fp",iaantiques
53,,2/8/2019 21:28,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nordstrom Rack's Calvin Klein Flash Sale offers deals on underwear, lounge &amp; more from $12 https://t.co/5yqtwYp7xD via @9to5toys",mogeladze1
54,,2/8/2019 21:28,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Last Good Man by Kathleen Eagle on sale now for $.99. ""A poignant, satisfying romance."" -Library Journal https://t.co/DG1aJ8bvSo via @amazon",KathleenEagle1
55,,2/8/2019 21:28,"[{'text': 'Canon', 'indices': [149, 155]}, {'text': 'Compact', 'indices': [156, 164]}, {'text': 'Point', 'indices': [172, 178]}, {'text': 'Film', 'indices': [197, 202]}, {'text': 'SLR', 'indices': [210, 214]}]",en,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","It is on sale. Free International Shipping. From Japan. $89.99 [Near Mint] Canon Autoboy SII Panolama Point &amp; Shoot 38-135mm f3.6-8.9 From Japan #Canon #Compact Camera #Point&amp; Shoot Camera #Film Camera #SLR Camera #49
https://t.co/rbXepnLtZQ",ityan_1
56,,2/8/2019 21:28,"[{'text': 'Auction', 'indices': [28, 36]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Cottrill_and_Co: Online #Auction Sale - 11th February 2019 - Webster &amp; Bennett Vertical Borer, Jones &amp; Shipman, TOS &amp; Voumard Grinding…",ManufacturingHQ
57,,2/8/2019 21:28,[],en,"<a href=""https://fineartamerica.com"" rel=""nofollow"">Fine Art America</a>","New artwork for sale! - ""Music Symbols"" - https://t.co/TiXBt9XFSZ @fineartamerica https://t.co/Aj2Xa7RuT9",DeisdreDances
58,,2/8/2019 21:30,"[{'text': 'Talent42', 'indices': [193, 202]}, {'text': 'willnotsuck', 'indices': [203, 215]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pssst. Did you get your tickets yet? Don't wait! Early bird tickets for the best tech recruiting show are still available for 1 more week! Register today and save $300+ https://t.co/kdOKXz5IkP #Talent42 #willnotsuck https://t.co/xv4dQMb83E,Talent42
59,,2/8/2019 21:30,"[{'text': 'RoundHill', 'indices': [82, 92]}, {'text': 'LoudounCounty', 'indices': [93, 107]}]",en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Save the Date........ Next Friday -- Larry Keel Experience at @bchordbrewing 8 pm #RoundHill #LoudounCounty https://t.co/byghjJX17y,LoCoEntertain
60,,2/8/2019 21:30,"[{'text': 'iPhoneXR', 'indices': [10, 19]}, {'text': 'Love', 'indices': [112, 117]}, {'text': 'Tech', 'indices': [118, 123]}, {'text': 'IOS', 'indices': [124, 128]}]",en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Order The #iPhoneXR &amp; Save £200 @O2 via @EzMobiles With Unlimited Minuets/Text &amp; 2GB 4G Data £38.89 P/M #Love #Tech #IOS https://t.co/C0vloqgxFH https://t.co/aT2qFDvIuo,EzMobiles
61,,2/8/2019 21:33,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Tell some one you love them this Valentines Day with a chocolate bouquet. They taste a lot nicer than flowers but unfortunately don’t last as long ❤️
New addition to the range The Bueno Bouquet",welshchocolate
62,,2/8/2019 21:33,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","The Sensual Herbalist           Sight, Hearing, Touch, Taste &amp; Smell.                  Let us help you with a Sensual gift for your Love❤️, your Friends and your Family for Valentines Day Gifts... https://t.co/IcWM7dPSLv",urban_herbal
63,,2/8/2019 21:32,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","You know you can customise the BRISK design yourself right?? Mess with the colours of the laces, the soles, have some fun! Try it yourself - we'd love to see your designs - tag us! https://t.co/XVZXYnb6kC https://t.co/vs4RdHdxBW",Po_Zu
64,,2/8/2019 21:31,[],en,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",Try Our New Awesome Lead Generation System That Shoots Out Leads for ANY Business Opportunity! https://t.co/9C0y4iSStw https://t.co/eX8S8jJ02b,richcltr
65,,2/8/2019 21:31,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Rodeo tickets 
Feb 9 Martina McBride 1pm

Section 6 (charter level)
2 tickets 
$75 each (face value)

210-616-6513",big_limos
66,,2/8/2019 21:31,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Just arrived today .. 2013 Kia Optima finished in Pearl white with Black leather interior .. Impressive Spec,  Impeccable Condition , Irresistible Value ... €12800 €64 a week Call Graham Culleton today for more info",JVCMotors
67,,2/8/2019 21:31,"[{'text': 'DigitalWorkplace', 'indices': [21, 38]}, {'text': 'Iwork4Dell', 'indices': [163, 174]}]",en,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>","Does your org have a #DigitalWorkplace strategy to unify and connect people, power innovation, solve problems and create value? Find out:  https://t.co/2JpBjqlMSV #Iwork4Dell https://t.co/aKDyBqsUxC",Candy_Vonk
68,,2/8/2019 21:30,"[{'text': 'VPN', 'indices': [79, 83]}, {'text': 'tweet4data', 'indices': [95, 106]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Do you value your privacy? If so, check out @windscribecom. It's the best Free #VPN out there. #tweet4data https://t.co/7lvWAee77X https://t.co/PLHM1JiAg3",yungdgrdik
69,,2/8/2019 21:30,"[{'text': 'energyefficiency', 'indices': [71, 88]}, {'text': 'blockchain', 'indices': [93, 104]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bluenote_world: Bluenote helps buildings boost their value through #energyefficiency and #blockchain.⚡️

Learn more at ➡️➡️ https://t.c…",CryptoHasan
70,,Sat Feb 09 02:27:53 +0000 2019,"[{'text': 'GTEAM', 'indices': [126, 132]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CJtheRockerTV: [LIVE] Unboxing the new @LogitechG Goodies! Come check it out then we are hopping in The Division 2 Beta!! #GTEAM #Unbox…,TheH0logram
71,,Sat Feb 09 02:27:45 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MudpieFridays: Theres a new post over on the blog all about our Google Home Hub experience sharing some ideas on the fun you can have w…,terenco30
72,,Sat Feb 09 02:27:28 +0000 2019,"[{'text': 'Giveaway', 'indices': [23, 32]}, {'text': 'win', 'indices': [53, 57]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MudpieFridays: New #Giveaway over on the blog to #win the contents of our Travel Lovers Gift Guide worth £517!! https://t.co/IIGICxZ1il…,terenco30
73,,Sat Feb 09 02:26:40 +0000 2019,"[{'text': 'ad', 'indices': [122, 125]}, {'text': 'Sponsored', 'indices': [126, 136]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gothixmodel: ⚠️GIVEAWAY ALERT! ⚠️@LogitechG was nice enough to send me some of these bad boys to share with you guys! #ad #Sponsored

T…",TheNameIsVo
74,,Sat Feb 09 02:26:07 +0000 2019,"[{'text': 'ad', 'indices': [68, 71]}, {'text': 'encryption', 'indices': [104, 115]}, {'text': 'emailencryption', 'indices': [116, 132]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Momalwaysknows1: The 10 Most Secure Email Providers of 2019 via #ad https://t.co/ExM5LfYWMc @VPNpro #encryption #emailencryption #Secur…,momtograndma
75,,Sat Feb 09 02:26:02 +0000 2019,"[{'text': 'ad', 'indices': [15, 18]}, {'text': 'ValentinesDay', 'indices': [56, 70]}]",en,"<a href=""https://www.rehashtag.com"" rel=""nofollow"">Scheduling App For Tweets</a>","RT @morewless: #ad Before you bring on the romance this #ValentinesDay, save, sparkle &amp; smile with @Crest 3D White Radiant Mint Toothpaste.…",MomResource
76,,Sat Feb 09 02:26:01 +0000 2019,"[{'text': 'news', 'indices': [116, 121]}, {'text': 'trends', 'indices': [128, 135]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HarvestClubFL: Welcome to Harvest Club the Cannabis Concierge 💁‍♂️ 
Follow us &amp; Stay up to date on cannabis #news &amp; #trends.
#ProductRe…",bunnoflores
77,,Sat Feb 09 02:25:42 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PeytonList: I am thrilled to announce that I have partnered with @JCPenney to help one of you win your dream promposal, and get a $500…",Rafis3535
78,,Sat Feb 09 02:24:39 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @heymarylauren: My hair endures a lot! 😬 These @Pantene Intense Rescue Shots are an inexpensive solution to dry, brittle ends, keeping t…",MitchellDuxbury
79,,Sat Feb 09 02:24:35 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KELLYROWLAND: I’m so excited about “Crown” created in partnership with @Dove. It’s a power anthem inspired by, and starring, real girls…",iscorey
80,,Sat Feb 09 02:24:34 +0000 2019,"[{'text': 'ad', 'indices': [69, 72]}, {'text': 'Payless', 'indices': [73, 81]}, {'text': 'BOGO', 'indices': [82, 87]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BOGO Alert! 👛
Pick Your Favorite Here&gt;&gt;https://t.co/1IixiCLPfj
#ad #Payless #BOGO https://t.co/p3hjmI9Rzu",TZB86
81,,Sat Feb 09 02:23:04 +0000 2019,"[{'text': 'ad', 'indices': [108, 111]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IGN: Xbox Game Pass is EXTRA fun with friends! Here are 3 games you can play right now with your squad. #ad

Presented by @Xbox. https:…",griffingold55
